HV1,IC1,IC5,CARDPROM,NUMPRM12,NGIFTALL,TIMELAG,year,GENDER,HOMEOWNR,DOMAIN_letters,RFA_frequency,RFA_monetary,AVGGIFT
422,257,10181,32,12,23,12.0,27.0,F,other,R,4,D,6.0434782610000015
505,224,11332,10,13,5,6.0,37.5707995,F,other,R,4,F,12.4
1575,419,20868,33,13,20,1.0,39.0,F,U,S,3,F,8.85
532,266,9299,6,8,1,8.117885715,51.0,F,H,S,1,F,20.0
3094,332,23378,23,14,13,29.0,37.5707995,F,U,S,1,E,8.461538462
971,292,16328,23,13,19,9.0,72.0,F,U,R,4,E,8.789473683999999
621,250,10599,29,13,26,4.0,23.0,M,other,T,4,D,5.5
632,270,12446,17,13,9,3.0,48.0,M,H,T,3,E,9.0
798,400,16648,10,11,3,7.0,42.0,M,H,C,1,G,12.33333333
902,421,15253,23,7,26,7.0,12.0,F,U,U,4,D,3.730769231
559,304,11057,29,13,10,4.0,20.0,M,U,R,1,F,13.1
793,420,18785,31,13,16,11.0,38.0,M,U,C,1,E,8.125
452,219,7710,9,11,2,10.0,14.0,F,H,T,1,F,16.0
1407,578,21162,14,4,7,4.0,37.5707995,other,other,S,2,F,12.28571429
345,144,8431,18,8,15,6.0,12.0,F,U,R,3,G,10.73333333
1738,377,13750,25,13,10,13.0,28.0,M,H,T,1,F,10.8
275,146,8994,35,15,36,2.0,31.0,M,U,R,3,E,10.5
911,373,17665,15,12,3,29.0,58.0,M,H,T,1,F,15.33333333
926,383,13909,20,14,8,7.0,39.0,M,U,S,2,F,10.75
3185,658,26085,28,10,43,5.0,37.5707995,M,other,U,4,D,4.837209302
489,342,12069,11,12,3,3.0,37.5707995,F,other,U,2,F,14.66666667
425,246,10944,27,14,10,11.0,45.0,F,U,R,3,G,24.1
328,178,7277,11,13,8,2.0,54.0,M,U,R,4,D,5.25
527,238,10957,16,31,8,1.0,22.0,M,H,U,1,F,11.5
565,212,9877,23,12,17,4.0,42.0,M,U,R,1,E,9.941176471
3222,292,17699,19,36,13,10.0,46.0,F,H,T,4,F,11.61538462
522,327,17608,25,13,6,12.0,25.0,M,other,C,1,G,25.83333333
472,230,10383,12,13,4,9.0,58.0,F,H,S,3,G,41.25
569,333,14257,30,12,19,3.0,25.0,F,H,C,1,E,10.63157895
284,199,9263,32,12,21,12.0,37.5707995,M,other,R,1,F,10.23809524
740,309,15747,7,10,1,8.117885715,50.0,F,H,T,1,G,25.0
2671,426,16580,30,11,20,25.0,37.5707995,F,H,U,1,E,8.45
5945,1500,65132,21,13,6,12.0,53.0,F,H,U,1,G,15.0
2375,149,7978,18,13,6,8.0,37.5707995,F,other,U,2,F,9.833333332999999
419,281,10845,21,11,7,4.0,46.0,M,H,T,1,F,12.14285714
1183,510,22229,7,10,1,8.117885715,37.5707995,M,other,U,1,G,50.0
1133,615,22163,11,4,5,2.0,37.5707995,other,other,T,1,G,9.6
1612,807,26781,26,13,14,2.0,55.0,F,H,S,1,F,9.571428571
373,146,7126,21,13,13,9.0,29.0,other,other,T,3,D,6.692307692000001
381,167,11101,9,10,2,11.0,38.0,F,H,R,1,F,13.0
978,198,9813,19,10,9,3.0,21.0,F,H,C,1,E,19.22222222
3637,238,24222,18,13,7,4.0,37.5707995,F,other,C,2,G,8.0
1007,495,35701,25,13,13,2.0,12.0,M,H,C,1,F,6.615384615
571,85,10073,20,11,4,35.0,28.0,F,H,U,1,G,16.25
647,369,18492,5,11,1,8.117885715,37.5707995,M,other,C,1,F,18.0
738,358,24062,29,13,11,10.0,37.5707995,other,other,T,1,G,16.27272727
330,162,5747,15,12,4,20.0,23.0,M,U,U,2,F,13.0
414,232,16979,9,13,5,5.0,36.0,F,U,C,4,F,10.2
1625,205,21975,24,14,17,14.0,66.0,F,other,T,3,F,7.352941177000001
474,216,10056,13,10,3,8.0,37.5707995,F,U,R,1,F,11.66666667
1637,618,20002,18,13,4,12.0,53.0,M,H,T,1,F,17.0
1619,417,26646,22,13,18,2.0,18.0,M,H,C,4,E,7.833333333
331,144,5345,15,13,5,1.0,40.0,F,H,C,1,F,10.0
345,173,9380,13,12,5,15.0,37.5707995,M,other,C,4,E,6.4
317,254,9940,12,10,3,2.0,44.0,F,U,U,1,F,15.66666667
1545,717,26440,31,12,13,11.0,18.0,M,H,S,1,E,12.84615385
558,228,11494,27,14,15,18.0,33.0,F,H,T,2,F,9.466666667
367,216,10931,32,15,19,5.0,37.5707995,F,U,R,4,F,8.052631579
396,238,11381,34,14,26,3.0,31.0,M,H,C,4,F,10.38461539
875,290,11727,27,14,15,12.0,40.0,M,H,T,4,F,11.4
295,182,10090,25,11,24,7.0,47.0,F,U,R,3,D,4.833333333
318,203,9578,24,13,9,15.0,24.0,M,U,R,1,F,7.555555556
484,232,11444,32,12,25,5.0,28.0,F,U,T,3,D,5.56
658,369,12153,18,23,10,3.0,50.0,M,H,U,1,F,14.6
5222,303,40219,8,24,6,2.0,15.0,M,H,U,3,F,11.16666667
588,272,13570,35,17,10,2.0,37.5707995,F,other,T,1,F,14.2
1185,388,11611,15,12,7,3.0,68.0,F,H,S,2,F,10.28571429
648,268,12348,28,8,13,8.0,37.5707995,other,other,R,1,E,10.61538462
642,202,12383,11,12,3,9.0,48.0,F,U,C,2,F,12.33333333
847,275,14261,10,12,3,6.0,28.0,M,H,R,2,F,10.66666667
2951,588,33228,17,9,4,8.0,58.0,M,H,S,1,F,13.5
960,375,17495,20,14,14,0.0,18.0,F,U,S,1,E,11.21428571
484,195,11361,21,13,10,6.0,28.0,F,H,T,2,F,7.9
3777,806,33003,12,13,8,1.0,37.5707995,F,other,S,4,F,15.375
679,316,15275,29,25,11,14.0,37.5707995,F,other,U,1,F,9.545454546
1154,671,25434,16,13,4,6.0,51.0,F,U,S,1,F,8.75
674,401,14145,5,8,1,8.117885715,37.5707995,F,U,R,1,F,20.0
1060,321,22936,13,12,4,6.0,36.0,F,H,S,1,F,10.5
688,235,12397,29,11,26,4.0,16.0,M,H,C,3,D,3.615384615
1625,241,10392,21,8,19,1.0,13.0,M,H,S,2,F,11.68421053
309,188,8104,22,13,7,10.0,37.5707995,M,other,R,1,G,22.14285714
295,220,10820,30,10,24,11.0,55.0,F,H,R,4,D,3.666666667
894,344,13077,21,14,10,3.0,20.0,F,U,T,2,E,9.1
5626,1023,62324,34,14,19,8.0,19.0,M,H,S,3,F,10.36842105
489,268,11630,19,13,4,13.0,57.0,M,U,T,1,G,18.5
845,342,12948,7,8,2,17.0,37.5707995,M,H,S,1,F,15.0
1642,522,28264,20,14,12,4.0,57.0,M,H,S,3,F,8.166666667000001
992,438,17220,31,12,37,5.0,56.0,M,H,S,4,D,5.133243243
1027,292,29386,18,13,8,3.0,14.0,F,H,C,1,G,8.25
1016,361,16682,31,13,24,2.0,15.0,F,U,U,1,E,7.083333333
400,218,9581,33,12,40,3.0,37.5707995,M,other,R,3,D,4.75
900,244,8069,5,10,1,8.117885715,37.5707995,F,H,C,1,F,20.0
494,353,14319,6,9,1,8.117885715,18.0,F,H,S,1,F,20.0
730,250,12013,26,13,14,3.0,37.5707995,M,other,R,3,G,20.92857143
859,270,14033,5,9,1,8.117885715,37.5707995,F,other,R,1,F,15.0
5737,1179,71359,12,11,2,8.0,28.0,M,H,S,1,G,17.5
620,365,15807,23,13,10,6.0,28.0,M,H,C,1,G,13.7
1768,528,27696,14,9,15,3.0,37.5707995,other,other,C,4,D,3.733333333
298,131,8299,6,12,1,8.117885715,37.5707995,F,other,R,1,F,20.0
879,462,14316,26,37,31,4.0,21.0,F,H,T,3,F,7.612903226
1469,564,45488,21,12,10,4.0,27.0,M,H,C,2,F,12.5
5526,1288,53482,20,14,5,3.0,31.0,M,other,U,1,G,33.0
2285,470,19882,29,14,35,2.0,77.0,F,H,U,4,E,8.4
873,244,10399,18,13,7,8.0,62.0,M,U,C,3,G,11.57142857
657,374,16936,6,7,1,8.117885715,25.0,M,H,C,1,F,15.0
2325,467,23726,6,7,1,8.117885715,45.0,F,U,S,1,F,20.0
627,346,11383,10,13,2,12.0,37.5707995,F,U,T,1,G,17.5
1109,304,15835,6,9,1,8.117885715,37.5707995,F,other,R,1,F,20.0
1160,327,16477,10,14,5,1.0,60.0,F,H,R,3,E,7.4
747,470,16790,19,18,4,4.0,37.5707995,M,other,T,1,F,13.0
600,320,14379,18,12,7,9.0,44.0,M,H,C,2,F,8.142857142999999
404,284,10743,11,11,4,4.0,37.5707995,other,other,S,1,F,8.75
2652,555,16862,10,9,5,15.0,29.0,F,H,S,1,F,8.8
737,366,13981,11,13,3,5.0,58.0,M,other,S,2,G,26.66666667
763,435,15050,31,12,28,12.0,17.0,F,H,T,4,D,4.5
349,256,11390,15,13,2,27.0,40.0,M,U,R,1,G,50.0
901,362,20908,26,10,19,2.0,11.0,M,other,S,1,E,7.684210526
1129,407,15199,12,13,9,0.0,37.5707995,M,U,T,4,D,3.666666667
365,187,9745,21,12,5,10.0,37.5707995,M,H,C,1,G,14.4
593,204,15273,28,7,18,6.0,12.0,M,H,C,3,F,10.55555556
1752,556,24300,18,14,7,16.0,37.5707995,F,other,U,2,F,6.714285714
433,248,10267,28,14,38,3.0,14.0,M,H,T,3,G,12.05263158
3296,353,22052,17,7,18,4.0,37.5707995,M,H,U,3,E,7.333333333
1049,431,20126,16,12,8,1.0,40.0,F,H,C,3,F,12.625
489,290,9437,31,8,42,6.0,33.0,M,H,S,1,E,8.095476191
817,318,15233,23,13,10,20.0,35.0,F,H,R,2,F,13.2
5115,369,26848,24,13,13,6.0,37.5707995,M,other,U,3,E,9.384615385
788,329,14024,12,12,4,7.0,42.0,M,H,T,3,E,12.5
1286,462,16329,23,13,7,9.0,42.0,M,H,C,1,F,8.857142857000001
317,182,7839,35,27,47,3.0,52.0,F,H,R,1,E,4.1914893619999996
692,271,13154,18,14,5,15.0,15.0,F,other,C,2,G,17.4
1621,425,15879,20,14,7,12.0,50.0,M,H,S,3,F,10.14285714
570,272,11419,15,13,13,4.0,21.0,M,other,C,4,D,6.538461539
75,56,2582,6,11,1,8.117885715,28.0,F,U,U,1,G,25.0
559,180,6992,7,12,2,6.0,70.0,F,U,C,2,F,14.0
6000,359,28613,11,12,4,15.0,37.5707995,F,other,U,2,F,7.0
1986,583,24797,24,13,13,3.0,51.0,F,H,S,2,E,10.0
1002,253,14943,10,13,7,12.0,74.0,M,U,C,4,E,8.285714286000001
652,326,9023,21,13,9,1.0,56.0,F,H,T,1,F,8.777777777999999
1094,493,16840,23,10,9,9.0,53.0,F,H,S,1,F,11.66666667
857,481,21026,30,9,23,11.0,49.0,M,H,S,1,E,8.785652173999999
4052,451,29626,9,12,2,7.0,42.0,F,H,S,2,F,12.5
2592,631,19596,29,11,18,6.0,12.0,F,U,C,4,E,5.444444444
287,163,8284,24,15,23,2.0,17.0,M,U,U,4,D,3.739130435
2088,292,12054,7,13,3,8.0,37.5707995,other,other,U,3,F,14.0
743,391,13723,6,11,1,8.117885715,62.0,F,U,C,1,F,20.0
1577,368,26873,24,12,10,13.0,37.5707995,M,other,U,1,G,17.2
2670,394,24896,21,14,6,11.0,57.0,F,U,S,1,F,12.0
3897,386,43417,4,8,1,8.117885715,37.5707995,M,H,S,1,G,25.0
724,260,13666,23,13,8,10.0,37.0,F,H,C,2,F,12.25
424,175,7155,14,13,4,10.0,34.0,M,H,C,2,F,11.75
827,420,15778,18,12,5,4.0,54.0,F,U,T,1,F,13.0
698,226,15566,8,11,2,11.0,10.0,F,U,R,1,F,10.0
5245,664,32546,19,12,5,7.0,25.0,F,H,S,1,F,10.2
550,319,11728,9,28,4,0.0,25.0,F,U,R,3,F,17.75
1108,306,21771,16,9,3,8.0,30.0,F,H,C,1,F,15.66666667
860,329,12434,11,13,3,4.0,37.5707995,F,other,R,2,F,11.66666667
941,311,13975,5,9,1,8.117885715,37.5707995,other,U,S,1,F,15.0
467,305,10385,11,10,3,10.0,33.0,M,H,R,1,F,12.0
665,283,9652,26,13,12,8.0,37.5707995,M,H,U,2,G,19.33333333
313,200,9733,9,13,3,3.0,22.0,M,H,R,3,E,8.333333332999999
1119,261,15636,5,4,6,7.0,37.5707995,M,other,C,4,E,7.666666667
716,281,10143,31,23,19,6.0,37.5707995,F,other,C,3,E,6.894736842
435,145,8733,12,11,4,4.0,42.0,M,other,T,1,F,12.5
1580,438,17359,33,14,32,2.0,25.0,F,other,C,4,E,7.09375
521,208,11683,15,15,8,6.0,23.0,M,H,T,4,F,17.625
737,390,15124,16,13,3,24.0,21.0,F,U,R,1,G,20.0
471,260,10867,14,10,4,1.0,18.0,M,U,R,1,F,12.0
1125,579,23540,8,8,4,3.0,37.5707995,other,other,C,3,E,6.0
306,190,8896,29,12,14,5.0,30.0,F,H,R,1,E,7.642857143
938,167,13711,22,13,5,6.0,60.0,F,H,C,1,F,14.4
538,232,9419,27,14,17,14.0,19.0,M,H,S,4,D,3.0588235289999997
631,379,15306,22,13,8,12.0,36.0,F,H,S,2,F,13.75
467,355,11570,13,13,4,2.0,52.0,M,U,T,1,G,10.25
731,193,11521,23,11,7,6.0,32.0,M,other,C,1,F,15.42857143
678,260,11906,23,15,13,8.0,29.0,M,U,T,2,F,16.23076923
923,463,14505,6,11,1,8.117885715,37.5707995,M,other,T,1,G,25.0
733,298,10491,6,7,1,8.117885715,37.5707995,F,other,U,1,F,20.0
696,354,15493,15,14,6,10.0,37.5707995,M,other,T,2,F,8.333333332999999
951,600,26234,29,9,17,8.0,37.0,F,H,T,1,E,6.117647058999999
659,327,13105,6,12,1,8.117885715,56.0,F,U,S,1,F,20.0
675,257,9843,26,14,20,8.0,45.0,F,H,C,1,E,10.001
1645,473,23397,18,11,8,9.0,27.0,F,other,U,1,F,11.5
574,210,8237,9,10,2,11.0,22.0,M,H,U,1,F,12.5
543,201,12239,22,29,23,4.0,22.0,F,H,S,3,F,11.95652174
2450,279,24768,5,8,1,8.117885715,34.0,F,H,S,1,F,15.0
852,503,18886,16,13,4,8.0,56.0,F,H,T,2,F,10.25
450,274,10150,12,13,5,6.0,37.5707995,F,U,T,4,E,7.0
379,184,8285,30,11,18,7.0,37.5707995,M,other,C,3,D,3.722222222
1206,369,21651,29,13,15,6.0,52.0,F,H,S,1,F,8.066666667
951,411,20137,5,10,1,8.117885715,37.5707995,F,other,S,1,F,15.0
1221,300,17246,6,11,1,8.117885715,28.0,F,H,R,1,F,20.0
473,200,8492,10,10,2,20.0,37.5707995,M,other,U,1,F,12.5
2041,856,43661,19,11,7,3.0,37.5707995,F,U,C,1,F,9.571428571
450,272,11967,15,9,4,6.0,20.0,F,U,R,1,F,10.0
813,251,10681,16,12,8,2.0,37.5707995,M,H,R,2,F,10.125
599,329,11565,23,13,14,7.0,22.0,F,H,S,2,E,7.714285714
716,419,20722,22,13,7,16.0,33.0,F,H,S,1,F,11.57142857
498,297,11343,18,17,10,3.0,19.0,M,U,T,3,E,8.1
812,251,12510,16,13,5,10.0,60.0,M,H,T,1,F,11.0
1154,442,30081,21,13,5,10.0,37.5707995,F,H,C,1,G,21.4
449,172,8851,21,11,7,3.0,24.0,M,H,C,1,G,20.0
798,350,14698,10,12,3,5.0,37.5707995,F,U,T,2,F,11.66666667
345,154,6895,28,12,28,5.0,37.5707995,F,other,C,2,G,20.75
674,164,9402,24,15,10,3.0,27.0,F,H,R,2,F,12.1
1705,520,20980,11,12,4,5.0,47.0,M,H,T,3,F,13.75
355,138,7769,25,7,12,15.0,23.0,M,H,R,1,F,9.833333332999999
1041,322,21929,9,18,4,3.0,30.0,M,H,C,2,F,10.75
421,175,10895,11,14,4,4.0,37.5707995,F,U,R,3,E,7.0
552,264,12608,37,13,19,9.0,37.5707995,F,U,R,1,G,30.10526316
1028,239,13384,22,13,8,6.0,40.0,F,U,R,2,F,15.625
729,532,17240,28,13,13,10.0,16.0,F,H,T,2,E,7.153846154
400,380,14747,27,13,8,24.0,37.0,M,U,R,1,F,10.625
564,210,11599,32,13,25,13.0,37.5707995,F,U,T,4,D,3.84
1028,605,21002,15,13,5,3.0,32.0,M,H,T,2,G,13.2
370,141,5483,7,9,2,12.0,32.0,M,H,C,1,F,10.0
795,306,15049,26,13,16,3.0,32.0,F,H,C,2,F,9.1875
968,400,15127,26,14,21,6.0,27.0,M,H,C,1,E,7.19047619
660,336,14181,13,15,8,3.0,42.0,F,H,R,4,F,17.75
793,259,12594,4,10,1,8.117885715,37.5707995,M,U,S,1,F,20.0
686,171,12662,8,12,2,6.0,37.5707995,F,U,C,2,F,10.0
681,314,13040,18,13,9,11.0,52.0,M,H,R,3,E,7.777777778
2826,456,18435,7,11,1,8.117885715,56.0,F,U,S,1,G,25.0
705,284,13258,26,11,17,5.0,37.5707995,M,H,S,1,E,8.235294117999999
299,186,9593,18,14,9,3.0,27.0,M,U,R,3,F,9.666666667000001
358,189,8800,15,10,5,2.0,38.0,F,U,R,1,F,8.8
404,268,14532,31,13,22,4.0,24.0,M,U,T,2,E,7.6363636360000005
225,151,6822,31,15,11,7.0,18.0,M,H,U,1,F,12.27272727
277,215,9544,20,13,11,7.0,37.5707995,M,U,R,3,E,6.818181817999999
577,378,13149,28,12,22,5.0,12.0,F,H,R,2,F,9.454545455
1320,590,22587,25,14,16,26.0,10.0,M,U,T,3,E,5.1875
660,347,19149,27,13,12,3.0,37.5707995,M,U,C,1,F,12.0
635,225,10611,28,11,15,13.0,49.0,F,other,T,3,D,5.216666667
2781,678,23350,9,10,2,10.0,56.0,F,H,C,1,F,13.0
1420,452,17259,31,35,21,6.0,37.5707995,F,U,S,4,D,5.917142857000001
338,178,7759,5,13,1,8.117885715,37.5707995,F,U,R,1,F,15.0
3212,366,17396,16,12,5,2.0,37.5707995,other,other,S,1,F,11.8
400,160,5029,9,12,3,1.0,70.0,M,H,U,3,E,8.0
1005,390,16494,6,9,1,8.117885715,37.5707995,F,other,U,1,F,20.0
595,197,11190,32,10,14,3.0,16.0,M,U,T,1,E,7.785714286
575,358,13970,11,13,3,7.0,61.0,F,H,T,2,G,53.33333333
515,233,11480,5,11,1,8.117885715,37.5707995,M,other,T,1,F,15.0
705,204,12915,29,15,17,16.0,20.0,F,H,C,1,G,9.705882353
906,211,12704,33,15,19,2.0,37.5707995,M,H,C,1,F,14.21052632
792,352,13349,30,13,11,16.0,13.0,F,H,S,1,F,14.45454546
877,409,17631,15,12,10,6.0,47.0,F,H,S,4,E,5.4
3588,660,34760,8,13,2,2.0,47.0,M,H,S,2,F,15.0
1063,270,17366,18,12,5,3.0,11.0,M,H,C,1,G,13.4
713,258,16563,28,13,9,17.0,10.0,F,U,C,1,G,17.22222222
314,156,7210,29,13,18,5.0,31.0,F,H,T,2,E,6.833333333
710,386,14378,23,14,10,14.0,38.0,M,U,S,3,E,8.7
403,195,11859,28,13,14,5.0,37.5707995,F,U,T,2,E,8.357142857000001
495,303,10576,22,14,18,3.0,54.0,M,other,T,4,E,8.5
637,310,13264,21,13,19,4.0,45.0,F,H,T,3,E,6.789473684
1439,663,25170,6,12,1,8.117885715,70.0,M,H,S,1,F,20.0
615,280,14081,21,13,7,2.0,10.0,M,H,C,1,G,15.71428571
335,205,9424,29,13,23,5.0,37.5707995,M,other,R,1,G,15.95652174
407,248,10806,29,12,23,7.0,26.0,M,U,R,1,E,12.56521739
1125,378,15871,22,13,6,10.0,37.0,M,U,U,1,G,17.5
611,316,15259,32,15,19,5.0,16.0,M,other,R,1,E,5.3684210530000005
271,232,10608,18,13,8,1.0,37.5707995,other,U,R,2,F,10.625
747,361,14674,26,10,20,5.0,50.0,M,H,S,1,G,9.2
628,333,10069,10,12,3,11.0,37.5707995,F,other,T,2,F,15.33333333
616,209,11681,13,12,5,5.0,52.0,F,H,T,3,E,8.8
845,440,15166,10,13,4,14.0,36.0,M,U,T,3,E,9.0
617,175,10660,32,13,24,2.0,37.5707995,M,U,T,3,E,6.75
427,179,9740,28,10,16,4.0,46.0,F,U,R,1,F,14.0
496,211,9722,15,12,3,15.0,57.0,F,U,C,1,G,16.66666667
667,272,10598,14,12,5,6.0,37.5707995,F,other,T,3,E,9.4
593,322,11985,5,11,1,8.117885715,48.0,M,H,R,1,F,15.0
333,160,8639,25,7,14,8.0,37.5707995,M,U,R,3,D,5.571428571
5392,523,27455,7,9,1,8.117885715,37.5707995,F,other,U,1,G,25.0
1040,464,14717,11,13,2,11.0,37.5707995,F,other,T,1,G,15.0
482,173,8226,32,12,63,7.0,37.5707995,F,other,R,4,E,8.825396825
708,334,17315,14,13,5,8.0,33.0,M,H,U,3,E,6.6
265,207,10452,20,14,10,8.0,19.0,M,H,T,2,E,7.7
1072,517,22262,21,10,10,3.0,63.0,F,U,S,1,F,6.7
513,301,10736,12,11,3,7.0,68.0,M,U,R,2,F,13.33333333
887,261,20137,28,8,36,4.0,28.0,F,U,C,3,D,4.0
651,277,13724,27,11,21,8.0,37.0,F,H,S,3,D,4.095238095
5473,699,35725,25,13,12,6.0,15.0,M,H,S,2,G,16.33333333
2574,676,31952,31,12,46,6.0,46.0,F,H,C,4,E,5.695652174
1224,411,17457,24,10,11,5.0,56.0,M,H,U,3,E,10.54545455
766,416,21306,23,16,11,7.0,37.5707995,other,other,S,4,F,13.0
3992,801,29156,15,29,9,14.0,37.5707995,F,U,C,3,G,22.0
1007,455,15631,30,24,43,0.0,15.0,F,other,S,2,E,10.0
682,426,15314,19,14,6,13.0,52.0,M,H,S,1,F,8.5
815,465,12988,26,13,11,7.0,48.0,M,H,T,1,G,12.54545455
1230,486,19590,11,14,3,4.0,37.5707995,M,other,S,2,G,20.66666667
4720,912,38369,19,13,4,19.0,38.0,M,H,S,2,G,20.0
3670,552,25829,11,13,2,9.0,54.0,M,H,T,1,G,22.5
1350,409,10950,32,13,13,15.0,49.0,F,H,U,3,E,8.615384615
598,372,13551,17,12,5,14.0,53.0,M,H,T,1,F,11.4
368,182,8974,29,10,20,3.0,37.5707995,F,U,R,2,E,5.55
581,415,10180,27,20,20,6.0,24.0,M,H,T,4,E,10.1
834,427,14274,20,13,14,2.0,36.0,M,H,S,3,F,8.714285713999999
415,184,11269,11,13,3,4.0,37.5707995,F,H,R,2,G,21.66666667
692,329,13272,5,12,1,8.117885715,66.0,M,other,C,1,F,15.0
4004,591,33804,23,13,8,11.0,47.0,F,H,S,2,F,16.375
3704,1005,83918,32,15,12,1.0,37.5707995,F,U,U,2,G,19.16666667
464,208,9115,16,13,5,2.0,48.0,M,H,R,1,G,18.0
5472,1063,73300,35,15,18,5.0,10.0,M,H,S,1,F,8.611111111
550,258,10122,10,12,5,1.0,40.0,F,H,R,3,E,7.8
0,0,0,6,8,1,8.117885715,20.0,M,H,S,1,F,20.0
560,406,11676,30,12,14,7.0,34.0,other,U,T,2,E,6.214285714
631,317,12476,24,14,22,3.0,37.5707995,other,U,C,4,E,8.590909091
1195,347,20634,24,9,9,8.0,21.0,M,U,C,1,G,12.66666667
566,263,11767,24,12,10,5.0,48.0,F,U,R,1,G,27.7
720,451,14530,30,13,27,8.0,22.0,F,H,S,3,D,6.9259259260000015
708,301,11708,10,9,2,8.0,54.0,M,H,T,1,F,20.0
843,394,15296,18,15,10,6.0,49.0,other,H,C,4,E,6.0
2348,895,46289,29,12,12,15.0,57.0,F,H,S,1,G,20.5
795,259,13670,27,15,12,19.0,11.0,F,H,U,2,E,7.833333333
1232,451,23222,19,30,7,7.0,10.0,F,H,S,2,F,14.0
639,309,15085,11,13,3,5.0,19.0,F,H,S,2,G,17.43333333
842,362,14335,28,28,13,2.0,37.5707995,M,H,U,1,F,10.69230769
822,257,10851,15,13,11,2.0,37.5707995,other,U,R,4,G,13.54545455
533,201,10597,5,12,2,1.0,62.0,F,H,R,2,F,9.0
852,440,15626,27,13,12,16.0,37.0,M,H,T,2,F,13.0
1073,469,18556,6,7,2,4.0,37.5707995,F,U,S,2,F,12.5
1267,491,20405,15,13,7,14.0,27.0,F,U,U,3,E,5.714285714
975,301,17572,10,10,2,6.0,37.5707995,F,H,R,1,F,10.0
394,266,11114,6,7,1,8.117885715,22.0,M,H,T,1,F,20.0
488,313,10454,8,10,1,8.117885715,37.5707995,M,other,C,1,G,25.0
1174,688,25188,6,12,1,8.117885715,26.0,M,H,T,1,G,100.0
706,403,11462,18,13,11,5.0,37.5707995,M,H,T,4,D,3.727272727
732,287,12832,23,12,12,3.0,29.0,M,H,T,1,F,16.91666667
824,221,8428,7,11,1,8.117885715,37.5707995,F,other,S,1,G,30.0
326,152,8063,30,13,11,13.0,37.5707995,other,U,R,2,F,10.0
728,398,13969,18,15,8,4.0,34.0,F,H,S,3,E,8.375
515,316,14741,24,14,6,18.0,47.0,M,H,S,1,F,11.16666667
1842,501,21797,18,15,8,7.0,37.5707995,other,U,C,1,F,10.0
2642,579,22969,30,13,16,14.0,58.0,F,H,C,2,F,13.6875
1116,295,13857,15,12,7,5.0,20.0,F,H,C,3,E,8.857142857000001
1685,770,28623,13,12,3,3.0,59.0,F,H,T,1,F,14.0
703,297,11119,15,14,12,5.0,24.0,F,U,C,4,E,8.0
259,172,7426,7,9,1,8.117885715,23.0,F,H,C,1,G,25.0
306,183,6155,24,12,14,8.0,27.0,M,H,C,2,E,9.214285713999999
1305,323,17511,25,14,24,5.0,29.0,M,H,S,3,E,5.708333333
1272,269,12314,11,13,2,13.0,60.0,F,H,S,1,G,22.5
677,242,13521,22,11,13,3.0,20.0,M,H,C,1,F,12.23076923
358,129,6284,6,12,3,1.0,37.5707995,M,H,U,3,F,8.666666667000001
994,437,17090,15,12,4,5.0,37.5707995,F,other,U,1,F,9.25
5966,1500,79233,5,9,1,8.117885715,20.0,F,H,S,1,F,20.0
929,484,17960,20,20,14,5.0,41.0,M,H,T,1,F,10.28571429
984,509,38403,16,11,5,4.0,37.0,M,U,C,1,F,12.0
617,297,15301,20,12,6,10.0,37.5707995,F,other,T,2,F,13.0
435,329,13135,30,14,11,19.0,37.5707995,M,U,C,1,G,15.45454546
759,321,13025,29,13,15,11.0,37.5707995,F,H,S,1,F,14.93333333
2786,713,22116,33,13,16,2.0,55.0,other,H,S,2,G,27.125
1414,310,14209,7,11,1,8.117885715,37.5707995,M,H,C,1,G,25.0
3280,799,32947,24,22,16,2.0,37.5707995,M,other,S,2,F,10.0625
654,351,17587,9,15,4,9.0,50.0,F,U,S,3,E,10.75
1435,273,7822,15,11,4,3.0,52.0,M,H,U,1,F,15.5
2167,603,20535,15,28,5,23.0,37.5707995,F,other,T,1,F,16.4
795,278,11959,14,12,6,7.0,14.0,F,H,C,4,E,10.0
1380,639,23498,6,10,1,8.117885715,70.0,other,H,S,1,F,20.0
935,458,15800,6,11,1,8.117885715,37.0,M,H,T,1,G,28.0
950,217,11928,23,33,8,11.0,37.5707995,F,U,C,3,G,21.0
510,272,13618,34,13,19,8.0,18.0,F,H,S,2,E,8.578947368
1991,561,16434,11,9,2,19.0,37.5707995,F,H,S,1,F,13.0
649,386,14568,10,13,2,10.0,24.0,F,H,R,1,G,15.0
852,425,15941,22,13,9,3.0,58.0,F,H,T,1,F,9.444444444
358,160,8505,13,13,4,15.0,56.0,F,U,R,3,E,10.5
997,527,26820,18,14,10,3.0,37.5707995,F,other,C,3,E,6.4
835,431,17077,16,13,10,2.0,48.0,M,H,S,4,F,8.9
374,244,15277,19,13,7,6.0,45.0,M,U,R,2,F,10.57142857
980,325,14550,30,11,23,5.0,37.5707995,M,U,T,1,E,7.434782609
2750,333,21108,6,11,1,8.117885715,65.0,F,U,U,1,G,25.0
420,124,10114,6,13,1,8.117885715,37.5707995,F,other,C,1,G,25.0
558,288,16336,32,12,20,7.0,37.0,M,H,C,4,D,7.3
350,105,4991,25,14,17,5.0,44.0,M,U,T,4,E,7.8823529410000015
847,528,20391,19,11,6,10.0,43.0,M,other,T,1,F,9.833333332999999
